acronym,id,name
Naaladl1,120107,N-acetylated alpha-linked acidic dipeptidase-like 1
Fam189a2,120110,"family with sequence similarity 189, member A2"
4430402I18Rik,120111,RIKEN cDNA 4430402I18 gene
E030044B06Rik,120114,RIKEN cDNA E030044B06 gene
Gm340,120115,predicted gene 340
Hpse2,120117,heparanase 2
Cfap58,120118,cilia and flagella associated protein 58
5830416P10Rik,120119,RIKEN cDNA 5830416P10 gene
Xkr9,120124,X Kell blood group precursor related family member 9 homolog
Tmem237,120128,transmembrane protein 237
Gm973,120129,predicted gene 973
Mreg,120131,melanoregulin
March4,120132,membrane-associated ring finger (C3HC4) 4
A630095N17Rik,120133,RIKEN cDNA A630095N17 gene
Gm1625,120134,"gene model 1625, (NCBI)"
LOC381279,120135,similar to hypothetical protein FLJ40243
Hjurp,120136,Holliday junction recognition protein
C630002N23Rik,120139,RIKEN cDNA C630002N23 gene
E030010N08Rik,120140,RIKEN cDNA E030010N08 gene
A530032D15Rik,120142,RIKEN cDNA A530032D15Rik gene
Atp2b4,120143,"ATPase, Ca++ transporting, plasma membrane 4"
Gm1627,120144,predicted gene 1627
Gm979,120150,"gene model 979, (NCBI)"
Rc3h1,120151,RING CCCH (C3H) domains 1
BC055324,120152,cDNA sequence BC055324
6330403A02Rik,120154,RIKEN cDNA 6330403A02 gene
Gm980,120155,"gene model 980, (NCBI)"
Iars2,120157,"isoleucine-tRNA synthetase 2, mitochondrial"
Nsl1,120159,"NSL1, MIND kinetochore complex component, homolog (S. cerevisiae)"
Batf3,120160,"basic leucine zipper transcription factor, ATF-like 3"
5330438I03Rik,120162,RIKEN cDNA 5330438I03 gene
Gal3st2,120164,galactose-3-O-sulfotransferase 2
Fam178b,120165,"family with sequence similarity 178, member B"
Lonrf2,120166,LON peptidase N-terminal domain and ring finger 2
Dnahc7,120169,"dynein, axonemal, heavy chain 7"
4930412O13Rik,120174,RIKEN cDNA 4930412O13 gene
BC061194,120175,cDNA sequence BC061194
LOC381355,120179,hypothetical LOC381355
Cacfd1,120180,calcium channel flower domain containing 1
LOC381357,120181,hypothetical LOC381357
LOC381358,120182,"similar to Spectrin alpha chain, brain (Spectrin, non-erythroid alpha chain) (Alpha-II spectrin) (Fodrin alpha chain)"
Gm1630,120185,"gene model 1630, (NCBI)"
Dfnb59,120189,"deafness, autosomal recessive 59 (human)"
Med19,120191,mediator complex subunit 19
9430088L24Rik,120192,RIKEN cDNA 9430088L24 gene
BC053994,120193,cDNA sequence BC053994
A530006G24Rik,120194,RIKEN cDNA A530006G24 gene
4921509C19Rik,120200,RIKEN cDNA 4921509C19 gene
LOC381394,120201,"gene model 1635, (NCBI)"
Bpifb4,120202,"BPI fold containing family B, member 4"
LOC381400,120203,similar to MYH7B protein
Pabpc1l,120205,"poly(A) binding protein, cytoplasmic 1-like"
Zfp663,120206,zinc finger protein 663
Cdh26,120209,cadherin-like 26
Zfp408,120210,zinc finger protein 408
Accsl,120211,1-aminocyclopropane-1-carboxylate synthase (non-functional)-like
LOC381412,120212,hypothetical LOC381412
Gpr176,120213,G protein-coupled receptor 176
Ctxn2,120216,cortexin 2
A430048G15Rik,120219,RIKEN cDNA A430048G15 gene
C230057A21Rik,120223,RIKEN cDNA C230057A21 gene
Gm1645,120228,"gene model 1645, (NCBI)"
Nr1h5,120237,"nuclear receptor subfamily 1, group H, member 5"
Gm1650,120240,"gene model 1650, (NCBI)"
Stpg2,120241,sperm tail PG rich repeat containing 2
Gm5149,120247,predicted gene 5149
Trim55,120249,tripartite motif-containing 55
Rxfp1,120252,relaxin/insulin-like family peptide receptor 1
S100a7a,120253,S100 calcium binding protein A7A
4930592C13Rik,120255,RIKEN cDNA 4930592C13 gene
Naaladl2,120256,N-acetylated alpha-linked acidic dipeptidase-like 2
Dpy19l4,120260,dpy-19-like 4 (C. elegans)
Pdp1,120261,pyruvate dehyrogenase phosphatase catalytic subunit 1
E230008N13Rik,120263,RIKEN cDNA E230008N13 gene
AI427809,120265,expressed sequence AI427809
LOC381529,120267,similar to RIKEN cDNA E130308A19
Ube2u,120270,ubiquitin-conjugating enzyme E2U (putative)
Mroh7,120273,maestro heat-like repeat family member 7
Gm1661,120277,predicted gene 1661
Zfp69,120281,zinc finger protein 69
LOC381556,120283,similar to CUB and Sushi multiple domains 2
LOC381557,120284,similar to CUB and Sushi multiple domains 1
Xkr8,120285,X Kell blood group precursor related family member 8 homolog
Gm1667,120288,predicted gene 1667
Oog2,120292,oogenesin 2
9430007A20Rik,120294,RIKEN cDNA 9430007A20 gene
LOC381575,120296,similar to RIKEN cDNA 1700029I01
Ccdc27,120300,coiled-coil domain containing 27
Tmem240,120302,transmembrane protein 240
C87499,120307,expressed sequence C87499
L1td1,120308,LINE-1 type transposase domain containing 1
LOC381597,120311,similar to spermatogenic cell-specific gene 2
2610005L07Rik,120312,RIKEN cDNA 2610005L07 gene
Tbc1d2,120315,"TBC1 domain family, member 2"
5031410I06Rik,120321,RIKEN cDNA 5031410I06 gene
Rbm33,120323,RNA binding motif protein 33
Gm1040,120324,"gene model 1040, (NCBI)"
Gpr113,120325,G protein-coupled receptor 113
Atraid,120326,all-trans retinoic acid induced differentiation factor
Gm1673,120328,predicted gene 1673
Gm1043,120329,predicted gene 1043
Cep135,120331,centrosomal protein 135
Gm1045,120335,predicted gene 1045
Lrcol1,120340,leucine rich colipase-like 1
Fbrsl1,120341,fibrosin-like 1
A330070K13Rik,120343,RIKEN cDNA A330070K13 gene
Vgf,120344,VGF nerve growth factor inducible
Zcwpw1,120345,"zinc finger, CW type with PWWP domain 1"
Nxpe5,120346,"neurexophilin and PC-esterase domain family, member 5"
Kpna7,120347,karyopherin alpha 7 (importin alpha 8)
Wdr95,120348,WD40 repeat domain 95
B3glct,120349,beta-3-glucosyltransferase
N4bp2l2,120350,NEDD4 binding protein 2-like 2
Gm3716,120351,predicted gene 3716
Gm9758,120355,predicted gene 9758
1700015F17Rik,120357,RIKEN cDNA 1700015F17 gene
Drc1,120365,dynein regulatory complex subunit 1
LOC381739,120366,hypothetical LOC381739
Lrrc43,120367,leucine rich repeat containing 43
LOC381742,120368,similar to CAGL79
LOC381754,120372,hypothetical LOC381754
Wee2,120374,WEE1 homolog 2 (S. pombe)
Ssbp1,120375,single-stranded DNA binding protein 1
LOC381765,120380,uncharacterized LOC381765
Gm1070,120392,predicted gene 1070
LOC381788,120393,similar to electrogenic sodium bicarbonate cotransporter NBC4c
2310040G24Rik,120396,RIKEN cDNA 2310040G24 gene
4930590J08Rik,120399,RIKEN cDNA 4930590J08 gene
Tatdn2,120400,TatD DNase domain containing 2
Tsen2,120401,tRNA splicing endonuclease 2 homolog (S. cerevisiae)
Lpar5,120406,lysophosphatidic acid receptor 5
Cracr2a,120408,calcium release activated channel regulator 2A
Prmt8,120409,protein arginine N-methyltransferase 8
LOC381815,120410,similar to NKR-P1F
4922502D21Rik,120411,RIKEN cDNA 4922502D21 gene
A630073D07Rik,120413,RIKEN cDNA A630073D07 gene
2700089E24Rik,120414,RIKEN cDNA 2700089E24 gene
Apold1,120416,apolipoprotein L domain containing 1
1700073E17Rik,120417,RIKEN cDNA 1700073E17 gene
Sbk3,120422,"SH3 domain binding kinase family, member 3"
2310014L17Rik,120428,RIKEN cDNA 2310014L17 gene
Gipr,120433,gastric inhibitory polypeptide receptor
LOC381854,120434,hypothetical LOC381854
Gm1690,120436,"gene model 1690, (NCBI)"
Arhgap33os,120438,"Rho GTPase activating protein 33, opposite strand"
LOC381872,120440,hypothetical LOC381872
LOC381876,120441,hypothetical LOC381876
Slc6a16,120442,"solute carrier family 6, member 16"
Gm1088,120446,"gene model 1088, (NCBI)"
Alg8,120447,"asparagine-linked glycosylation 8 (alpha-1,3-glucosyltransferase)"
LOC381907,120450,similar to RNI-like protein
B230311B06Rik,120454,RIKEN cDNA B230311B06 gene
Dnah3,120456,"dynein, axonemal, heavy chain 3"
Taok2,120457,TAO kinase 2
D830044I16Rik,120458,RIKEN cDNA D830044I16 gene
Itgad,120459,"integrin, alpha D"
Ppapdc1a,120460,phosphatidic acid phosphatase type 2 domain containing 1A
6430531B16Rik,120462,RIKEN cDNA 6430531B16 gene
Gm1094,120466,"gene model 1094, (NCBI)"
LOC381948,120470,"similar to PYRIN-containing APAF1-like protein 7; leucine-rich-repeat protein; PYRIN-containing APAF1-like protein 7 mRNA; monarch 1; NACHT, LRR and PYD containing protein 12"
Mrgprg,120477,"MAS-related GPR, member G"
Brsk1,120480,BR serine/threonine kinase 1
LOC381980,120481,"similar to Catechol O-methyltransferase, membrane-bound form (MB-COMT)"
Lmtk3,120482,lemur tyrosine kinase 3
XM_356036,120483,Mus musculus sequence XM_356036
Zbtb2,120486,zinc finger and BTB domain containing 2
Gm1698,120492,predicted gene 1698
Cep44,120495,centrosomal protein 44
Unc13a,120499,unc-13 homolog A (C. elegans)
Cnep1r1,120503,CTD nuclear envelope phosphatase 1 regulatory subunit 1
Gse1,120505,genetic suppressor element 1
Pabpn1l,120506,poly(A)binding protein nuclear 1-like
A530010L16Rik,120507,RIKEN cDNA A530010L16 gene
Urb2,120508,URB2 ribosome biogenesis 2 homolog (S. cerevisiae)
Gpr114,120512,G protein-coupled receptor 114
Pdp2,120513,pyruvate dehyrogenase phosphatase catalytic subunit 2
Ces3a,120515,carboxylesterase 3A
Crtc1,120517,CREB regulated transcription coactivator 1
AB124611,120519,cDNA sequence AB124611
Gm1110,120520,predicted gene 1110
Prdm10,120521,PR domain containing 10
Ccdc84,120523,coiled-coil domain containing 84
Foxr1,120524,forkhead box R1
Odf3l1,120525,outer dense fiber of sperm tails 3-like 1
Ccdc33,120526,coiled-coil domain containing 33
Gm1118,120528,"gene model 1118, (NCBI)"
Snx22,120531,sorting nexin 22
Ripply2,120534,ripply2 homolog (zebrafish)
Cep162,120535,centrosomal protein 162
LOC382098,120539,hypothetical gene supported by BC030430
Gm1125,120542,"gene model 1125, (NCBI)"
Fbxw26,120545,F-box and WD-40 domain protein 26
Susd5,120546,sushi domain containing 5
Gm1127,120547,"gene model 1127, (NCBI)"
Slc22a14,120548,"solute carrier family 22 (organic cation transporter), member 14"
D830035M03Rik,120549,RIKEN cDNA D830035M03 gene
Tcaim,120551,"T cell activation inhibitor, mitochondrial"
Gm1131,120553,"gene model 1131, (NCBI)"
Gm20738,120556,"predicted gene, 20738"
Fdxacb1,120558,ferredoxin-fold anticodon binding domain containing 1
Gm1715,120560,predicted gene 1715
LOC382174,120570,similar to tripartite motif-containing 43
LOC382175,120571,similar to Cadherin-11 precursor (Osteoblast-cadherin) (OB-cadherin) (OSF-4)
LOC382193,120575,similar to Hypothetical protein MGC18736
Gm1136,120576,"gene model 1136, (NCBI)"
Gm1716,120579,"gene model 1716, (NCBI)"
Jade3,120581,jade family PHD finger 3
Gm1140,120585,predicted gene 1140
Gm1141,120587,predicted gene 1141
8030474K03Rik,120590,RIKEN cDNA 8030474K03 gene
Brwd3,120592,bromodomain and WD repeat domain containing 3
Cpxcr1,120593,"CPX chromosome region, candidate 1"
Tmem29,120597,transmembrane protein 29
A830080D01Rik,120602,RIKEN cDNA A830080D01 gene
Cdkl5,120603,cyclin-dependent kinase-like 5
Gm1720,120604,predicted gene 1720
Gm5167,120606,predicted gene 5167
LOC382271,120607,similar to homeobox protein EHOX
Sly,120617,Sycp3 like Y-linked
Gm5172,120649,predicted gene 5172
Odf3l2,120652,outer dense fiber of sperm tails 3-like 2
Poc1b,120659,POC1 centriolar protein homolog B (Chlamydomonas)
Atxn7l3b,120667,ataxin 7-like 3B
Ankfn1,120717,ankyrin-repeat and fibronectin type III domain containing 1
Pfn4,120725,"profilin family, member 4"
Kcnf1,120731,"potassium voltage-gated channel, subfamily F, member 1"
Tmed8,120747,transmembrane emp24 domain containing 8
Zbtb42,120757,zinc finger and BTB domain containing 42
AI450948,120760,expressed sequence AI450948
Vmn2r-ps105,120804,"vomeronasal 2, receptor, pseudogene 105"
Gm1195,120813,"gene model 1195, (NCBI)"
Gm1724,120819,"gene model 1724, (NCBI)"
Gm1199,120822,"gene model 1199, (NCBI)"
Colq,120834,collagen-like tail subunit (single strand of homotrimer) of asymmetric acetylcholinesterase
Zfp488,120835,zinc finger protein 488
A930018M24Rik,120843,RIKEN cDNA A930018M24 gene
Gm1914,120848,"gene model 1914, (NCBI)"
Neil2,120855,nei like 2 (E. coli)
Rrm2b,120882,ribonucleotide reductase M2 B (TP53 inducible)
LOC383041,120896,similar to otoferlin isoform a
Tvp23a,120916,trans-golgi network vesicle protein 23A
Gm10103,120961,predicted gene 10103
Gm1257,120969,"gene model 1257, (NCBI)"
Ypel5,120986,yippee-like 5 (Drosophila)
LOC383319,120998,similar to docking protein 5-like
Kctd16,121010,potassium channel tetramerisation domain containing 16
LOC383368,121019,similar to protease
Ms4a14,121039,"membrane-spanning 4-domains, subfamily A, member 14"
Gm5247,121047,predicted gene 5247
Gm5250,121059,predicted gene 5250
Prdm14,121060,PR domain containing 14
LOC383507,121071,similar to hypothetical protein 4930509O22
Gm1292,121074,"gene model 1292, (NCBI)"
Serpinb3b,121089,"serine (or cysteine) peptidase inhibitor, clade B (ovalbumin), member 3B"
Gm1302,121101,"gene model 1302, (NCBI)"
Gm5265,121118,predicted pseudogene 5265
Obp2b,121144,odorant binding protein 2B
Gm1320,121146,"gene model 1320, (NCBI)"
LOC383692,121152,similar to glyceraldehyde-3-phosphate dehydrogenase
LOC383700,121157,similar to Brain protein 44-like protein (HSPC040) (CGI-129) (PNAS-115)
Gm1322,121161,predicted gene 1322
Gm1323,121162,predicted gene 1323
Gm1335,121203,predicted gene 1335
5330432E05Rik,121216,RIKEN cDNA 5330432E05 gene
LOC383848,121227,similar to Rho GTPase activating protein 20
Glipr2,121292,GLI pathogenesis-related 2
Mup-ps15,121297,"major urinary protein, pseudogene 15"
Tlr12,121314,toll-like receptor 12
Fndc5,121315,fibronectin type III domain containing 5
Slc25a34,121319,"solute carrier family 25, member 34"
Gm12692,121335,predicted gene 12692
Arl9,121359,ADP-ribosylation factor-like 9
Ephx4,121371,epoxide hydrolase 4
LOC384276,121390,similar to ribosomal protein
Gatc,121392,"glutamyl-tRNA(Gln) amidotransferase, subunit C"
Trim56,121395,tripartite motif-containing 56
Gm1396,121399,"gene model 1396, (NCBI)"
Gm1399,121404,"gene model 1399, (NCBI)"
Igkv4-92,121431,immunoglobulin kappa variable 4-92
Igkv5-39,121433,immunoglobulin kappa variable 5-39
Igkv5-37,121434,immunoglobulin kappa variable 5-37
Noto,121447,notochord homolog (Xenopus laevis)
LOC384546,121482,similar to OBOX4
Ceacam3,121485,carcinoembryonic antigen-related cell adhesion molecule 3
Vmn1r177,121492,vomeronasal 1 receptor 177
LOC384610,121512,similar to X-linked inhibitor of apoptosis
Ccdc155,121513,coiled-coil domain containing 155
LOC384644,121524,similar to Alpha enolase (2-phospho-D-glycerate hydro-lyase) (Non-neural enolase) (NNE) (Enolase 1)
Gm1441,121534,"gene model 1441, (NCBI)"
Vmn1r123,121544,vomeronasal 1 receptor 123
Cyp2t4,121554,"cytochrome P450, family 2, subfamily t, polypeptide 4"
Zfp667,121566,zinc finger protein 667
1700003H04Rik,121569,RIKEN cDNA 1700003H04 gene
Irs2,121571,insulin receptor substrate 2
4930448N21Rik,121586,RIKEN cDNA 4930448N21 gene
LOC384865,121611,similar to RIKEN cDNA 1700108L22
Gm5368,121657,predicted gene 5368
LOC385068,121698,similar to Ac1147
LOC385069,121699,"similar to Chain A, Interactions Causing The Kinetic Trap In Serpin Protein Folding"
BC061237,121723,cDNA sequence BC061237
Gm1527,121750,predicted gene 1527
LOC385308,121761,similar to protease
4930557A04Rik,121769,RIKEN cDNA 4930557A04 gene
Rhox1,121786,reproductive homeobox 1
Pnma5,121803,paraneoplastic antigen family 5
Tex28,121804,testis expressed 28
LOC385403,121816,similar to 60S ribosomal protein L12
Gm14920,121820,predicted pseudogene 14920
LOC385446,121839,similar to polypirimidine tract binding protein
Gm1540,121843,"gene model 1540, (NCBI)"
LOC385492,121858,similar to P38IP protein
AU015836,121859,expressed sequence AU015836
Gm5401,121863,predicted pseudogene 5401
Rundc2a,121898,RUN domain containing 2A
Gm1747,121909,"gene model 1747, (NCBI)"
Kng2,121910,kininogen 2
LOC385649,121913,similar to Msid2
Nxpe3,121918,"neurexophilin and PC-esterase domain family, member 3"
LOC385660,121919,similar to TWIST neighbor
Lca5l,121921,Leber congenital amaurosis 5-like
Zfp174,121924,zinc finger protein 174
Gm1758,121932,predicted gene 1758
LOC386468,121997,similar to Hypothetical protein MGC63733
LOC386478,122000,similar to RIKEN cDNA 1500001A10
LOC386484,122003,similar to hypothetical protein FLJ31413
LOC386486,122004,similar to FLJ20859 protein; false p73 target
Gm1795,122011,"gene model 1795, (NCBI)"
LOC386546,122027,similar to TCRBV13S1
Rnf133,122044,ring finger protein 133
Nsfl1c,122057,NSFL1 (p97) cofactor (p47)
Eid2,122062,EP300 interacting inhibitor of differentiation 2
Slitrk3,122117,"SLIT and NTRK-like family, member 3"
Dbpht2,122120,DNA binding protein with his-thr domain
Ssxb2,122229,"synovial sarcoma, X member B, breakpoint 2"
Hcrtr2,122371,hypocretin (orexin) receptor 2
Tmtc1,122372,transmembrane and tetratricopeptide repeat containing 1
Defb50,122387,defensin beta 50
Tas2r104,122391,"taste receptor, type 2, member 104"
Tas2r106,122392,"taste receptor, type 2, member 106"
Tas2r107,122393,"taste receptor, type 2, member 107"
Tas2r109,122394,"taste receptor, type 2, member 109"
Tas2r110,122395,"taste receptor, type 2, member 110"
Tas2r113,122396,"taste receptor, type 2, member 113"
Tas2r114,122397,"taste receptor, type 2, member 114"
Tas2r118,122398,"taste receptor, type 2, member 118"
Tas2r120,122399,"taste receptor, type 2, member 120"
Tas2r121,122400,"taste receptor, type 2, member 121"
Tas2r124,122402,"taste receptor, type 2, member 124"
Tas2r125,122403,"taste receptor, type 2, member 125"
Tas2r126,122404,"taste receptor, type 2, member 126"
Tas2r129,122405,"taste receptor, type 2, member 129"
Tas2r130,122406,"taste receptor, type 2, member 130"
Tas2r131,122407,"taste receptor, type 2, member 131"
Ifnk,122560,interferon kappa
Tas2r134,122561,"taste receptor, type 2, member 134"
Tas2r135,122562,"taste receptor, type 2, member 135"
Tas2r138,122563,"taste receptor, type 2, member 138"
Tas2r143,122564,"taste receptor, type 2, member 143"
Tas2r144,122565,"taste receptor, type 2, member 144"
Znrf2,122573,zinc and ring finger 2
Zhx2,122629,zinc fingers and homeoboxes 2
Tas2r140,122636,"taste receptor, type 2, member 140"
Ugt1a7c,124749,"UDP glucuronosyltransferase 1 family, polypeptide A7C"
Ugt1a5,124750,"UDP glucuronosyltransferase 1 family, polypeptide A5"
Ugt1a1,124753,"UDP glucuronosyltransferase 1 family, polypeptide A1"
Flrt1,124755,fibronectin leucine rich transmembrane protein 1
Map4k5,124774,mitogen-activated protein kinase kinase kinase kinase 5
Scn4b,124782,"sodium channel, type IV, beta"
H2-M10.6,124783,"histocompatibility 2, M region locus 10.6"
Flrt2,124792,fibronectin leucine rich transmembrane protein 2
Btbd6,124796,BTB (POZ) domain containing 6
BC052040,124798,cDNA sequence BC052040
C230071H18Rik,124799,RIKEN cDNA C230071H18 gene
6430502G17Rik,124817,RIKEN cDNA 6430502G17 gene
6720416L17Rik,124818,RIKEN cDNA 6720416L17 gene
Tmsb15l,124821,thymosin beta 15b like
Ccdc87,124829,coiled-coil domain containing 87
Fam84b,124833,"family with sequence similarity 84, member B"
